Date,Department,Ma_nhom_NSP1,NSP1_Name,NSP2_Name,NSP1_Code,NSP2_Code,Deliver
2022-03-18,BH2,L1,1- SP Công nghệ nền,Phích cao cấp,A001,B008,1658424300.0
2022-05-21,BH2,L3,3- SP SMART,Thiết bị điện thông minh,A003,B020,13057600.0
2020-12-02,BH1,L1,1- SP Công nghệ nền,Thiết bị điện,A001,B005,62040000.0
2022-05-23,BH1,L2,2- SP Chất lượng cao,Đèn LED tiên tiến,A002,B004,267279600.0
2024-11-22,BH1,L3,3- SP SMART,Sản phẩm LED Smart,A003,B006,1991068312.0
2022-05-31,BH2,L3,3- SP SMART,Thiết bị điện thông minh,A003,B020,19499645.0
2023-01-06,BH1,L1,1- SP Công nghệ nền,Ruột phích,A001,B011,183554624.0
2023-08-31,BH2,L1,1- SP Công nghệ nền,Ruột phích,A001,B011,45975700.0
2020-07-20,BH1,L1,1- SP Công nghệ nền,Ruột phích,A001,B011,2043000.0
2022-04-19,BH1,L1,1- SP Công nghệ nền,Sản phẩm LED nền,A001,B001,3079257197.0
2022-05-27,BH1,L1,1- SP Công nghệ nền,Thiết bị điện,A001,B005,11566000.0
2021-07-24,BH1,L1,1- SP Công nghệ nền,Thiết bị điện,A001,B005,56700.0
2024-09-20,BH1,L3,3- SP SMART,Sản phẩm LED Smart,A003,B006,1340691700.0
2024-11-26,BH1,L1,1- SP Công nghệ nền,Phích cao cấp,A001,B008,70428276.0
2023-08-07,BH2,L2,2- SP Chất lượng cao,Sản phẩm CTDA,A002,B002,35389600.0
2022-07-24,BH1,L2,2- SP Chất lượng cao,Đèn LED tiên tiến,A002,B004,2010000.0
2024-02-28,BH2,L1,1- SP Công nghệ nền,Phích phổ thông,A001,B009,584401477.0
2024-08-05,BH2,L1,1- SP Công nghệ nền,Ruột phích,A001,B011,72868200.0
2020-10-31,PXK,L2,2- SP Chất lượng cao,SP LED G20,A002,B016,607959700.0
2020-12-01,BH1,L1,1- SP Công nghệ nền,Sản phẩm LED nền,A001,B001,17604000.0
2024-09-12,BH1,L2,2- SP Chất lượng cao,Phích thể hiện nhiệt độ,A002,B010,1114481.0
2021-09-17,BH2,L3,3- SP SMART,Sản phẩm LED Smart,A003,B006,558796980.0
2022-07-14,BH2,L3,3- SP SMART,Sản phẩm LED Smart,A003,B006,1258392822.0
2021-06-08,BH1,L1,1- SP Công nghệ nền,"Chao, choá",A001,B012,20180000.0
2022-09-30,BH1,L2,2- SP Chất lượng cao,Sản phẩm CTDA,A002,B002,2601600.0
2021-08-24,BH1,L3,3- SP SMART,Thiết bị điều khiển,A003,B015,141000.0
2021-10-27,BH2,L2,2- SP Chất lượng cao,Sản phẩm CTDA,A002,B002,268800.0
2020-10-16,BH1,L1,1- SP Công nghệ nền,Máng đèn,A001,B007,53569000.0
2022-10-30,BH1,L1,1- SP Công nghệ nền,SP Khác,A001,B003,1732500.0
2022-06-22,BH2,L5,5- SP IOT,IoT,A005,B013,6283750.0
2022-12-12,BH2,L3,3- SP SMART,Sản phẩm LED Smart,A003,B006,1520591994.0
2024-10-04,BH1,L1,1- SP Công nghệ nền,Thiết bị điện,A001,B005,31343160.0
2020-10-26,BH1,L1,1- SP Công nghệ nền,Phích cao cấp,A001,B008,103502400.0
2021-04-13,BH1,L1,1- SP Công nghệ nền,"Chao, choá",A001,B012,1320000.0
2023-06-23,BH2,L3,3- SP SMART,Sản phẩm LED Smart,A003,B006,619980570.0
2023-11-24,BH1,L1,1- SP Công nghệ nền,Phích phổ thông,A001,B009,446318552.0
2021-06-22,BH2,L1,1- SP Công nghệ nền,Phích phổ thông,A001,B009,122714250.0
2020-10-13,BH1,L1,1- SP Công nghệ nền,Phích phổ thông,A001,B009,204822900.0
2024-12-13,BH1,L1,1- SP Công nghệ nền,"Chao, choá",A001,B012,11367800.0
2023-03-21,BH1,L1,1- SP Công nghệ nền,Ruột phích,A001,B011,205835700.0
2023-09-24,BH1,L1,1- SP Công nghệ nền,Máng đèn,A001,B007,48434000.0
2021-01-05,BH2,L1,1- SP Công nghệ nền,Phích phổ thông,A001,B009,231184100.0
2022-11-29,BH2,L1,1- SP Công nghệ nền,Sản phẩm LED nền,A001,B001,9677386199.0
2022-12-03,BH1,L3,3- SP SMART,Thiết bị điện thông minh,A003,B020,1089500.0
2021-12-15,BH2,L2,2- SP Chất lượng cao,Sản phẩm CTDA,A002,B002,32983200.0
2024-03-19,BH1,L2,2- SP Chất lượng cao,Phích thể hiện nhiệt độ,A002,B010,4808852.0
2021-02-19,BH2,L2,2- SP Chất lượng cao,Đèn LED tiên tiến,A002,B004,689812687.6
2024-01-06,BH1,L3,3- SP SMART,Thiết bị điều khiển,A003,B015,45096188.91
2024-11-06,BH1,L3,3- SP SMART,Thiết bị điện thông minh,A003,B020,980000.0
2024-05-22,BH1,L1,1- SP Công nghệ nền,Thiết bị điện,A001,B005,2508000.0
2021-10-08,BH2,L1,1- SP Công nghệ nền,Thiết bị điện,A001,B005,196728000.0
2023-09-18,BH2,L1,1- SP Công nghệ nền,Phích cao cấp,A001,B008,133190500.0
2023-01-30,BH1,L5,5- SP IOT,IoT,A005,B013,2389889.24
2021-06-25,BH2,L1,1- SP Công nghệ nền,Máng đèn,A001,B007,32945500.0
2022-03-14,BH2,L1,1- SP Công nghệ nền,Phích cao cấp,A001,B008,990443076.0
2024-05-09,BH2,L1,1- SP Công nghệ nền,Ruột phích,A001,B011,32094000.0
2022-03-17,BH2,L5,5- SP IOT,IoT,A005,B013,1540000.0
2025-02-15,BH2,L1,1- SP Công nghệ nền,Phích phổ thông,A001,B009,481323321.0
2024-05-15,BH1,L2,2- SP Chất lượng cao,Sản phẩm CTDA,A002,B002,327131500.0
2025-02-21,PXK,L2,2- SP Chất lượng cao,SP LED G20,A002,B016,3841952108.0
2021-01-19,BH2,L1,1- SP Công nghệ nền,Phích phổ thông,A001,B009,101882200.0
2022-11-10,BH1,L3,3- SP SMART,Thiết bị điều khiển,A003,B015,9065000.0
2022-06-04,PXK,L2,2- SP Chất lượng cao,SP LED G20,A002,B016,378645200.0
2023-11-04,BH1,L1,1- SP Công nghệ nền,Phích phổ thông,A001,B009,174722279.0
2024-10-18,BH1,L1,1- SP Công nghệ nền,SP Khác,A001,B003,21562000.0
2023-04-11,BH2,L2,2- SP Chất lượng cao,Sản phẩm CTDA,A002,B002,13548000.0
2023-04-17,BH1,L3,3- SP SMART,Thiết bị điện thông minh,A003,B020,3301534.0
2022-05-21,BH2,L1,1- SP Công nghệ nền,Phích phổ thông,A001,B009,421255000.0
2021-08-05,BH1,L1,1- SP Công nghệ nền,Thiết bị điện,A001,B005,6720000.0
2021-10-24,BH2,L1,1- SP Công nghệ nền,Sản phẩm LED nền,A001,B001,451808600.0
2024-02-06,PXK,L1,1- SP Công nghệ nền,Ruột phích,A001,B011,314749440.0
2023-02-06,BH1,L3,3- SP SMART,Sản phẩm LED Smart,A003,B006,638572272.0
2024-12-29,BH1,L3,3- SP SMART,Sản phẩm LED Smart,A003,B006,4517247963.0
2020-10-22,BH1,L1,1- SP Công nghệ nền,Sản phẩm LED nền,A001,B001,2956383120.0
2024-08-23,BH2,L2,2- SP Chất lượng cao,Đèn LED tiên tiến,A002,B004,811775244.3
2022-12-30,BH2,L1,1- SP Công nghệ nền,SP Khác,A001,B003,4544900.0
2023-04-12,BH1,L1,1- SP Công nghệ nền,Máng đèn,A001,B007,41628000.0
2024-08-26,BH1,L3,3- SP SMART,Thiết bị điều khiển,A003,B015,75974500.0
2024-11-11,BH1,L1,1- SP Công nghệ nền,Phích cao cấp,A001,B008,72089390.37
2022-06-17,BH1,L1,1- SP Công nghệ nền,SP Khác,A001,B003,3900000.0
2021-06-03,BH1,L1,1- SP Công nghệ nền,Thiết bị điện,A001,B005,1050000.0
2022-05-18,BH1,L2,2- SP Chất lượng cao,Sản phẩm CTDA,A002,B002,53738910.0
2024-03-06,BH1,L3,3- SP SMART,Sản phẩm LED Smart,A003,B006,371218104.1
2025-02-03,BH1,L1,1- SP Công nghệ nền,Ruột phích,A001,B011,79494000.0
2020-07-11,PXK,L1,1- SP Công nghệ nền,Sản phẩm LED nền,A001,B001,1048128121.0
2021-01-23,BH2,L1,1- SP Công nghệ nền,Phích cao cấp,A001,B008,187683600.0
2024-03-23,BH1,L2,2- SP Chất lượng cao,Đèn LED tiên tiến,A002,B004,306766078.5
2023-12-02,BH1,L1,1- SP Công nghệ nền,SP Khác,A001,B003,2402500.0
2022-01-07,BH1,L1,1- SP Công nghệ nền,Phích cao cấp,A001,B008,476287610.0
2024-05-04,BH1,L2,2- SP Chất lượng cao,Sản phẩm CTDA,A002,B002,6044900.0
2023-07-30,BH1,L1,1- SP Công nghệ nền,Máng đèn,A001,B007,24130500.0
2022-01-03,BH2,L3,3- SP SMART,Thiết bị điều khiển,A003,B015,6009000.0
2023-04-19,BH1,L1,1- SP Công nghệ nền,Phích phổ thông,A001,B009,204693862.0
2022-08-29,BH1,L1,1- SP Công nghệ nền,"Chao, choá",A001,B012,10648100.0
2024-05-20,PXK,L2,2- SP Chất lượng cao,SP LED G20,A002,B016,5292013670.0
2022-02-18,BH1,L3,3- SP SMART,Sản phẩm LED Smart,A003,B006,858522740.0
2024-06-22,PXK,L1,1- SP Công nghệ nền,Phích phổ thông,A001,B009,3067670241.0
2023-05-02,BH2,L1,1- SP Công nghệ nền,SP Khác,A001,B003,72000.0
2023-07-08,BH1,L2,2- SP Chất lượng cao,Phích thể hiện nhiệt độ,A002,B010,291800.0
2022-09-08,BH1,L1,1- SP Công nghệ nền,Ruột phích,A001,B011,112002600.0
2022-10-12,BH2,L5,5- SP IOT,IoT,A005,B013,4801971.0
2020-11-13,BH2,L1,1- SP Công nghệ nền,Máng đèn,A001,B007,2205000.0
2022-03-26,BH2,L2,2- SP Chất lượng cao,Đèn LED tiên tiến,A002,B004,417841004.0
2024-10-29,BH1,L2,2- SP Chất lượng cao,Đèn LED tiên tiến,A002,B004,573241500.0
2023-08-08,BH1,L1,1- SP Công nghệ nền,Thiết bị điện,A001,B005,12239800.0
2022-10-16,BH1,L1,1- SP Công nghệ nền,SP Khác,A001,B003,0.0
2021-01-01,BH2,L1,1- SP Công nghệ nền,Sản phẩm LED nền,A001,B001,382251800.0
2021-04-13,BH1,L1,1- SP Công nghệ nền,Ruột phích,A001,B011,4680000.0
2022-09-10,BH2,L1,1- SP Công nghệ nền,Thiết bị điện,A001,B005,27481800.0
2024-04-22,BH2,L1,1- SP Công nghệ nền,"Chao, choá",A001,B012,784300.0
2023-02-16,BH2,L3,3- SP SMART,Sản phẩm LED Smart,A003,B006,441364162.0
2024-10-27,BH2,L1,1- SP Công nghệ nền,Ruột phích,A001,B011,143219700.0
2024-08-01,BH1,L1,1- SP Công nghệ nền,"Chao, choá",A001,B012,3485400.0
2022-01-15,BH2,L1,1- SP Công nghệ nền,"Chao, choá",A001,B012,1240000.0
2024-02-24,BH1,L2,2- SP Chất lượng cao,Phích thể hiện nhiệt độ,A002,B010,695000.0
2022-05-12,BH2,L3,3- SP SMART,Thiết bị điện thông minh,A003,B020,10015000.0
2023-01-12,BH2,L1,1- SP Công nghệ nền,Sản phẩm LED nền,A001,B001,4754751336.0
2024-08-19,BH2,L2,2- SP Chất lượng cao,Đèn LED tiên tiến,A002,B004,510310760.0
2022-09-01,BH1,L1,1- SP Công nghệ nền,Sản phẩm LED nền,A001,B001,3906731786.0
2021-09-18,BH1,L5,5- SP IOT,IoT,A005,B013,3730650.0
2021-04-10,BH1,L3,3- SP SMART,Sản phẩm LED Smart,A003,B006,600018580.0
2021-01-27,BH1,L5,5- SP IOT,IoT,A005,B013,1164160.0
2023-05-11,BH2,L1,1- SP Công nghệ nền,Phích cao cấp,A001,B008,130202327.0
2020-10-14,BH2,L1,1- SP Công nghệ nền,SP Khác,A001,B003,30779520.0
2021-01-19,PXK,L2,2- SP Chất lượng cao,SP LED G20,A002,B016,621149400.0
2022-02-28,BH1,L1,1- SP Công nghệ nền,Ruột phích,A001,B011,512771200.0
2023-11-06,BH1,L3,3- SP SMART,Sản phẩm LED Smart,A003,B006,1210829704.0
2020-06-25,PXK,L1,1- SP Công nghệ nền,Ruột phích,A001,B011,1037454120.0
2024-03-29,BH1,L1,1- SP Công nghệ nền,Ruột phích,A001,B011,309918000.0
2022-07-29,BH1,L2,2- SP Chất lượng cao,Đèn LED tiên tiến,A002,B004,9022400.0
2022-05-27,BH1,L5,5- SP IOT,IoT,A005,B013,13371407.75
2025-01-25,BH2,L1,1- SP Công nghệ nền,SP Khác,A001,B003,1285699.0
2024-08-10,BH1,L3,3- SP SMART,Thiết bị điều khiển,A003,B015,8943600.0
2021-09-21,BH2,L1,1- SP Công nghệ nền,"Chao, choá",A001,B012,650000.0
2021-08-06,BH2,L3,3- SP SMART,Sản phẩm LED Smart,A003,B006,728999300.0
2023-06-30,BH1,L1,1- SP Công nghệ nền,Sản phẩm LED nền,A001,B001,26093739720.0
2023-06-15,BH1,L1,1- SP Công nghệ nền,Ruột phích,A001,B011,23531032.0
2023-02-01,BH2,L1,1- SP Công nghệ nền,Máng đèn,A001,B007,8868000.0
2020-10-01,PXK,L1,1- SP Công nghệ nền,Ruột phích,A001,B011,6524861140.0
2022-09-22,BH1,L2,2- SP Chất lượng cao,Sản phẩm CTDA,A002,B002,268826040.0
2024-12-11,BH1,L1,1- SP Công nghệ nền,Thiết bị điện,A001,B005,15462000.0
2023-12-12,BH2,L3,3- SP SMART,Thiết bị điện thông minh,A003,B020,22811093.0
2022-01-07,BH2,L1,1- SP Công nghệ nền,Phích cao cấp,A001,B008,840218400.0
2023-10-28,BH2,L2,2- SP Chất lượng cao,Sản phẩm CTDA,A002,B002,36829036.0
2023-05-11,BH1,L1,1- SP Công nghệ nền,Ballat đèn Huỳnh quang,A001,B014,11150000.0
2025-01-19,BH2,L2,2- SP Chất lượng cao,Sản phẩm CTDA,A002,B002,1859760.0
2024-11-01,BH1,L2,2- SP Chất lượng cao,Sản phẩm CTDA,A002,B002,63015800.0
2023-07-10,BH2,L1,1- SP Công nghệ nền,"Chao, choá",A001,B012,2139000.0
2024-08-26,BH1,L2,2- SP Chất lượng cao,Sản phẩm CTDA,A002,B002,23552400.0
2024-08-01,BH1,L1,1- SP Công nghệ nền,Máng đèn,A001,B007,9516000.0
2021-10-31,BH2,L1,1- SP Công nghệ nền,Thiết bị điện,A001,B005,102961000.0
2022-04-16,BH1,L1,1- SP Công nghệ nền,Phích phổ thông,A001,B009,385118400.0
2024-05-09,BH2,L3,3- SP SMART,Thiết bị điện thông minh,A003,B020,2940400.0
2022-08-29,BH2,L2,2- SP Chất lượng cao,Đèn LED tiên tiến,A002,B004,1552516981.0
2021-07-04,BH2,L1,1- SP Công nghệ nền,Ruột phích,A001,B011,13662000.0
2024-10-15,PXK,L2,2- SP Chất lượng cao,SP LED G20,A002,B016,272600835.6
2025-01-25,BH1,L1,1- SP Công nghệ nền,Phích cao cấp,A001,B008,21690000.0
2022-02-28,BH2,L3,3- SP SMART,Sản phẩm LED Smart,A003,B006,255175900.0
2024-10-09,BH2,L1,1- SP Công nghệ nền,"Chao, choá",A001,B012,29420800.0
2023-04-12,BH1,L1,1- SP Công nghệ nền,Sản phẩm LED nền,A001,B001,3945125827.0
2020-12-29,BH1,L1,1- SP Công nghệ nền,Phích phổ thông,A001,B009,709216020.0
2022-11-30,BH2,L5,5- SP IOT,IoT,A005,B013,51349420.0
2021-12-06,BH2,L1,1- SP Công nghệ nền,Phích phổ thông,A001,B009,731122140.0
2023-12-02,BH1,L3,3- SP SMART,Sản phẩm LED Smart,A003,B006,141510450.0
2023-08-25,BH1,L1,1- SP Công nghệ nền,SP Khác,A001,B003,3441600.0
2022-07-12,BH1,L5,5- SP IOT,IoT,A005,B013,20958003.5
2024-01-25,BH1,L1,1- SP Công nghệ nền,Thiết bị điện,A001,B005,7583400.0
2021-06-10,BH2,L1,1- SP Công nghệ nền,Máng đèn,A001,B007,11463300.0
2021-06-25,BH1,L1,1- SP Công nghệ nền,Sản phẩm LED nền,A001,B001,2729872670.0
2025-01-19,BH1,L1,1- SP Công nghệ nền,Phích cao cấp,A001,B008,155034120.0
2022-12-07,BH2,L1,1- SP Công nghệ nền,Sản phẩm LED nền,A001,B001,6996755234.0
2022-04-23,BH2,L3,3- SP SMART,Thiết bị điều khiển,A003,B015,2541000.0
2024-03-29,BH2,L1,1- SP Công nghệ nền,SP Khác,A001,B003,14545576.0
2021-11-05,BH2,L1,1- SP Công nghệ nền,Ballat đèn Huỳnh quang,A001,B014,19908000.0
2022-04-14,BH1,L2,2- SP Chất lượng cao,Sản phẩm CTDA,A002,B002,445819200.0
2024-04-01,BH1,L1,1- SP Công nghệ nền,Phích phổ thông,A001,B009,353441852.1
2023-11-16,BH1,L1,1- SP Công nghệ nền,Phích phổ thông,A001,B009,254676733.5
2020-07-31,BH1,L3,3- SP SMART,Sản phẩm LED Smart,A003,B006,4816244840.0
2023-08-31,BH1,L1,1- SP Công nghệ nền,Sản phẩm LED nền,A001,B001,11252735300.0
2024-09-20,BH2,L3,3- SP SMART,Thiết bị điện thông minh,A003,B020,5431900.0
2021-12-06,BH2,L3,3- SP SMART,Thiết bị điện thông minh,A003,B020,71395000.0
2022-04-21,BH1,L1,1- SP Công nghệ nền,Thiết bị điện,A001,B005,168729500.0
2024-03-04,BH1,L1,1- SP Công nghệ nền,Phích phổ thông,A001,B009,464197336.0
2020-12-07,BH2,L1,1- SP Công nghệ nền,Phích cao cấp,A001,B008,36009600.0
2021-02-27,BH2,L1,1- SP Công nghệ nền,Phích phổ thông,A001,B009,929391880.0
2022-12-27,BH2,L1,1- SP Công nghệ nền,Máng đèn,A001,B007,101721300.0
2022-01-18,BH2,L1,1- SP Công nghệ nền,Sản phẩm LED nền,A001,B001,4305662940.0
2024-11-15,BH2,L1,1- SP Công nghệ nền,Ruột phích,A001,B011,501156600.0
2022-07-15,BH2,L1,1- SP Công nghệ nền,"Chao, choá",A001,B012,3606480.0
2023-11-03,BH1,L3,3- SP SMART,Thiết bị điện thông minh,A003,B020,6682000.0
2021-05-22,BH2,L3,3- SP SMART,Sản phẩm LED Smart,A003,B006,274814000.0
2021-06-04,BH1,L2,2- SP Chất lượng cao,Sản phẩm CTDA,A002,B002,287400000.0
2025-02-05,BH2,L1,1- SP Công nghệ nền,Ruột phích,A001,B011,13216370.0
2021-03-29,BH1,L1,1- SP Công nghệ nền,SP Khác,A001,B003,3563800.0
2021-07-24,BH2,L2,2- SP Chất lượng cao,Đèn LED tiên tiến,A002,B004,1325400136.0
2022-04-26,BH2,L1,1- SP Công nghệ nền,Máng đèn,A001,B007,46873600.0
2024-12-17,BH2,L5,5- SP IOT,IoT,A005,B013,2753245.0
2020-06-05,BH1,L1,1- SP Công nghệ nền,Ruột phích,A001,B011,1404000.0
2024-02-23,BH1,L1,1- SP Công nghệ nền,SP Khác,A001,B003,4681200.0
2024-12-20,BH1,L1,1- SP Công nghệ nền,"Chao, choá",A001,B012,1408000.0
2021-06-05,BH1,L1,1- SP Công nghệ nền,SP Khác,A001,B003,78440.0
2021-07-24,BH2,L2,2- SP Chất lượng cao,Sản phẩm CTDA,A002,B002,4579200.0
2025-02-24,BH1,L1,1- SP Công nghệ nền,"Chao, choá",A001,B012,27766900.0
2024-09-30,BH2,L3,3- SP SMART,Thiết bị điều khiển,A003,B015,74156500.0
2022-02-15,PXK,L2,2- SP Chất lượng cao,Đèn LED tiên tiến,A002,B004,12834276.0
2020-08-11,BH1,L2,2- SP Chất lượng cao,Đèn LED tiên tiến,A002,B004,686737300.0
2024-10-23,BH2,L2,2- SP Chất lượng cao,Sản phẩm CTDA,A002,B002,24589760.0
2023-08-06,BH2,L2,2- SP Chất lượng cao,Đèn LED tiên tiến,A002,B004,226000.0
2023-09-16,BH2,L3,3- SP SMART,Thiết bị điện thông minh,A003,B020,12102700.0
2022-02-14,BH2,L1,1- SP Công nghệ nền,Ruột phích,A001,B011,47463000.0
2021-09-19,BH2,L1,1- SP Công nghệ nền,Phích cao cấp,A001,B008,53767650.0
2021-01-23,BH2,L1,1- SP Công nghệ nền,"Chao, choá",A001,B012,620000.0
2022-11-26,BH1,L1,1- SP Công nghệ nền,Thiết bị điện,A001,B005,7518200.0
2021-01-30,BH1,L1,1- SP Công nghệ nền,Phích cao cấp,A001,B008,205864068.0
2023-07-31,BH2,L3,3- SP SMART,Thiết bị điều khiển,A003,B015,116722614.0
2023-12-12,BH1,L5,5- SP IOT,IoT,A005,B013,36602081.46
2023-06-28,BH2,L3,3- SP SMART,Thiết bị điện thông minh,A003,B020,4359800.0
2024-07-19,BH2,L1,1- SP Công nghệ nền,Phích cao cấp,A001,B008,105370800.0
2022-01-25,BH2,L1,1- SP Công nghệ nền,Thiết bị điện,A001,B005,53470500.0
2023-10-16,BH1,L1,1- SP Công nghệ nền,SP Khác,A001,B003,2986800.0
2024-03-01,BH1,L1,1- SP Công nghệ nền,Phích cao cấp,A001,B008,571847887.7
2022-06-02,BH2,L3,3- SP SMART,Thiết bị điện thông minh,A003,B020,5318150.0
2022-07-30,BH1,L1,1- SP Công nghệ nền,Thiết bị điện,A001,B005,16390000.0
2025-02-04,BH2,L1,1- SP Công nghệ nền,SP Khác,A001,B003,374000.0
2024-06-27,BH2,L3,3- SP SMART,Thiết bị điện thông minh,A003,B020,9040200.0
2023-05-19,BH1,L1,1- SP Công nghệ nền,Máng đèn,A001,B007,47210150.0
2022-08-06,BH2,L1,1- SP Công nghệ nền,Sản phẩm LED nền,A001,B001,5135872908.0
2021-06-10,BH1,L1,1- SP Công nghệ nền,Máng đèn,A001,B007,191588400.0
2021-09-08,BH2,L2,2- SP Chất lượng cao,Đèn LED tiên tiến,A002,B004,166424400.0
2024-04-19,BH2,L1,1- SP Công nghệ nền,Phích cao cấp,A001,B008,255295600.0
2023-11-10,BH1,L3,3- SP SMART,Sản phẩm LED Smart,A003,B006,772174600.0
2024-02-29,BH2,L1,1- SP Công nghệ nền,Ruột phích,A001,B011,80450400.0
2023-03-17,BH2,L1,1- SP Công nghệ nền,Phích phổ thông,A001,B009,308124588.0
2020-11-09,BH2,L1,1- SP Công nghệ nền,Thiết bị điện,A001,B005,4560000.0
2022-08-12,BH1,L1,1- SP Công nghệ nền,Sản phẩm LED nền,A001,B001,4348675185.0
2023-11-22,BH2,L5,5- SP IOT,IoT,A005,B013,1927334.0
2024-02-29,PXK,L1,1- SP Công nghệ nền,Ruột phích,A001,B011,263120616.0
2021-02-16,BH2,L1,1- SP Công nghệ nền,Sản phẩm LED nền,A001,B001,11276000.0
2021-11-26,BH1,L2,2- SP Chất lượng cao,Sản phẩm CTDA,A002,B002,198779050.0
2021-05-17,BH1,L1,1- SP Công nghệ nền,Sản phẩm LED nền,A001,B001,7368054060.0
2025-02-13,BH2,L1,1- SP Công nghệ nền,Máng đèn,A001,B007,23939500.0
2022-08-16,BH2,L2,2- SP Chất lượng cao,Phích thể hiện nhiệt độ,A002,B010,1388000.0
2024-12-25,BH1,L1,1- SP Công nghệ nền,Ruột phích,A001,B011,170034200.0
2024-05-29,BH1,L1,1- SP Công nghệ nền,Phích cao cấp,A001,B008,53319075.36
2022-08-11,BH2,L3,3- SP SMART,Thiết bị điều khiển,A003,B015,8669185.0
2021-11-16,BH2,L1,1- SP Công nghệ nền,Sản phẩm LED nền,A001,B001,4317334600.0
2023-02-27,BH1,L2,2- SP Chất lượng cao,Phích thể hiện nhiệt độ,A002,B010,583600.0
2022-07-06,BH1,L1,1- SP Công nghệ nền,Thiết bị điện,A001,B005,196000.0
2024-10-03,BH1,L3,3- SP SMART,Sản phẩm LED Smart,A003,B006,2496290400.0
2022-06-07,BH1,L1,1- SP Công nghệ nền,SP Khác,A001,B003,4023333.286
2024-09-28,BH2,L1,1- SP Công nghệ nền,Máng đèn,A001,B007,54082000.0
2021-12-28,BH1,L1,1- SP Công nghệ nền,Ruột phích,A001,B011,278624700.0
2025-02-22,BH1,L1,1- SP Công nghệ nền,Sản phẩm LED nền,A001,B001,2716061200.0
2022-05-10,BH1,L3,3- SP SMART,Thiết bị điện thông minh,A003,B020,11163000.0
2024-10-26,BH2,L5,5- SP IOT,IoT,A005,B013,3453600.0
2021-09-21,BH2,L1,1- SP Công nghệ nền,Máng đèn,A001,B007,35982500.0
2025-01-03,BH1,L1,1- SP Công nghệ nền,Phích phổ thông,A001,B009,114016201.0
2022-11-08,BH2,L1,1- SP Công nghệ nền,"Chao, choá",A001,B012,2520368.0
2022-10-26,BH1,L1,1- SP Công nghệ nền,Phích cao cấp,A001,B008,193375800.0
2023-06-27,BH1,L3,3- SP SMART,Thiết bị điện thông minh,A003,B020,4624000.0
2024-01-11,BH2,L3,3- SP SMART,Sản phẩm LED Smart,A003,B006,344905900.0
2021-03-30,BH1,L1,1- SP Công nghệ nền,Thiết bị điện,A001,B005,32272600.0
2022-06-18,BH1,L1,1- SP Công nghệ nền,Thiết bị điện,A001,B005,6758000.0
2021-06-17,BH1,L3,3- SP SMART,Thiết bị điều khiển,A003,B015,22538400.0
2023-03-09,BH2,L1,1- SP Công nghệ nền,Ruột phích,A001,B011,92742000.0
2023-04-04,BH2,L1,1- SP Công nghệ nền,Thiết bị điện,A001,B005,16298000.0
2023-12-09,BH2,L1,1- SP Công nghệ nền,Ballat đèn Huỳnh quang,A001,B014,1670000.0
2021-08-15,BH2,L1,1- SP Công nghệ nền,Phích phổ thông,A001,B009,475296840.0
2022-12-06,BH2,L1,1- SP Công nghệ nền,"Chao, choá",A001,B012,12948832.0
2021-04-22,BH2,L3,3- SP SMART,Sản phẩm LED Smart,A003,B006,508790840.0
