Date,Department,Ma_nhom_NSP1,NSP1_Name,NSP2_Name,NSP1_Code,NSP2_Code,Deliver,Deliver_Plan,Plan_Type,Created_At
6/7/2024,BH2,L3,3- SP SMART,Thi?t b? ?i?n thông minh,A003,B020,3354100,,,18:22.0
8/10/2020,BH1,L3,3- SP SMART,S?n ph?m LED Smart,A003,B006,281375800,,,18:22.0
9/10/2021,BH1,L1,1- SP Công ngh? n?n,SP Khác,A001,B003,0,,,18:22.0
8/15/2023,BH1,L1,1- SP Công ngh? n?n,"Chao, choá",A001,B012,30764240,,,18:22.0
2/2/2021,BH2,L1,1- SP Công ngh? n?n,Phích cao c?p,A001,B008,130576800,,,18:22.0
8/2/2024,BH1,L3,3- SP SMART,Thi?t b? ?i?u khi?n,A003,B015,35330700,,,18:22.0
10/10/2023,BH2,L1,1- SP Công ngh? n?n,Ballat ?èn Hu?nh quang,A001,B014,684000,,,18:22.0
7/9/2021,BH1,L1,1- SP Công ngh? n?n,Thi?t b? ?i?n,A001,B005,2100000,,,18:22.0
12/24/2021,BH2,L5,5- SP IOT,IoT,A005,B013,48844900,,,18:22.0
10/30/2023,BH2,L1,1- SP Công ngh? n?n,SP Khác,A001,B003,4423000,,,18:22.0
6/13/2023,BH1,L1,1- SP Công ngh? n?n,S?n ph?m LED n?n,A001,B001,2881432360,,,18:22.0
11/6/2021,BH2,L3,3- SP SMART,Thi?t b? ?i?u khi?n,A003,B015,15550000,,,18:22.0
12/21/2022,PXK,L1,1- SP Công ngh? n?n,Phích ph? thông,A001,B009,3801454720,,,18:22.0
12/2/2020,BH1,L1,1- SP Công ngh? n?n,Phích cao c?p,A001,B008,199426100,,,18:22.0
1/8/2025,BH1,L3,3- SP SMART,Thi?t b? ?i?n thông minh,A003,B020,1710600,,,18:22.0
7/10/2020,BH1,L1,1- SP Công ngh? n?n,Máng ?èn,A001,B007,26421000,,,18:22.0
11/1/2024,BH2,L1,1- SP Công ngh? n?n,Phích cao c?p,A001,B008,45770400,,,18:22.0
7/23/2021,BH1,L1,1- SP Công ngh? n?n,Phích ph? thông,A001,B009,101721800,,,18:22.0
9/22/2023,BH1,L1,1- SP Công ngh? n?n,Phích cao c?p,A001,B008,96085686,,,18:22.0
6/15/2021,BH2,L2,2- SP Ch?t l??ng cao,?èn LED tiên ti?n,A002,B004,20545000,,,18:22.0
1/4/2024,BH2,L1,1- SP Công ngh? n?n,Ru?t phích,A001,B011,14981000,,,18:22.0
12/25/2020,BH1,L1,1- SP Công ngh? n?n,Ballat ?èn Hu?nh quang,A001,B014,5217500,,,18:22.0
9/27/2022,BH1,L3,3- SP SMART,S?n ph?m LED Smart,A003,B006,2407957727,,,18:22.0
12/23/2020,BH1,L1,1- SP Công ngh? n?n,Thi?t b? ?i?n,A001,B005,31847500,,,18:22.0
12/1/2022,BH1,L1,1- SP Công ngh? n?n,Máng ?èn,A001,B007,196346649.1,,,18:22.0
12/18/2020,BH1,L2,2- SP Ch?t l??ng cao,?èn LED tiên ti?n,A002,B004,13977900,,,18:22.0
7/11/2024,BH2,L3,3- SP SMART,S?n ph?m n?n t?ng,A003,B018,99300000,,,18:22.0
4/4/2022,BH1,L1,1- SP Công ngh? n?n,Máng ?èn,A001,B007,7049500,,,18:22.0
11/19/2023,BH1,L2,2- SP Ch?t l??ng cao,?èn LED tiên ti?n,A002,B004,63859000,,,18:22.0
11/26/2021,BH2,L3,3- SP SMART,S?n ph?m LED Smart,A003,B006,1182333280,,,18:22.0
9/7/2024,BH1,L3,3- SP SMART,Thi?t b? ?i?u khi?n,A003,B015,17063082.8,,,18:22.0
10/27/2022,BH1,L1,1- SP Công ngh? n?n,S?n ph?m LED n?n,A001,B001,3617556594,,,18:22.0
8/30/2022,BH1,L3,3- SP SMART,S?n ph?m LED Smart,A003,B006,1031179633,,,18:22.0
3/14/2021,BH2,L1,1- SP Công ngh? n?n,SP Khác,A001,B003,0,,,18:22.0
1/30/2024,BH2,L1,1- SP Công ngh? n?n,Máng ?èn,A001,B007,84339000,,,18:22.0
5/7/2021,BH2,L1,1- SP Công ngh? n?n,SP Khác,A001,B003,382800,,,18:22.0
2/20/2024,BH2,L1,1- SP Công ngh? n?n,Máng ?èn,A001,B007,73860400,,,18:22.0
9/22/2022,BH1,L1,1- SP Công ngh? n?n,Phích cao c?p,A001,B008,41478000,,,18:22.0
5/14/2024,BH1,L2,2- SP Ch?t l??ng cao,S?n ph?m CTDA,A002,B002,133811400,,,18:22.0
11/17/2022,BH1,L1,1- SP Công ngh? n?n,SP Khác,A001,B003,2350000,,,18:22.0
8/15/2023,BH2,L3,3- SP SMART,Thi?t b? ?i?u khi?n,A003,B015,25637136,,,18:22.0
2/23/2021,BH2,L1,1- SP Công ngh? n?n,Máng ?èn,A001,B007,11975000,,,18:22.0
2/16/2022,BH2,L1,1- SP Công ngh? n?n,Máng ?èn,A001,B007,29108000,,,18:22.0
7/19/2021,BH1,L1,1- SP Công ngh? n?n,S?n ph?m LED n?n,A001,B001,5508615740,,,18:22.0
7/16/2024,BH2,L1,1- SP Công ngh? n?n,Máng ?èn,A001,B007,21707000,,,18:22.0
5/18/2023,BH1,L2,2- SP Ch?t l??ng cao,?èn LED tiên ti?n,A002,B004,135376500,,,18:22.0
10/21/2022,BH2,L3,3- SP SMART,Thi?t b? ?i?n thông minh,A003,B020,1400000,,,18:22.0
1/14/2023,BH2,L2,2- SP Ch?t l??ng cao,?èn LED tiên ti?n,A002,B004,1144588936,,,18:22.0
11/30/2021,BH1,L1,1- SP Công ngh? n?n,SP Khác,A001,B003,8881400,,,18:22.0
3/29/2022,BH2,L3,3- SP SMART,Thi?t b? ?i?n thông minh,A003,B020,3100000,,,18:22.0
4/23/2022,BH1,L1,1- SP Công ngh? n?n,SP Khác,A001,B003,681000,,,18:22.0
9/14/2022,BH2,L3,3- SP SMART,Thi?t b? ?i?u khi?n,A003,B015,24466220,,,18:22.0
11/13/2024,BH1,L1,1- SP Công ngh? n?n,Phích cao c?p,A001,B008,96027502,,,18:22.0
10/3/2024,BH1,L1,1- SP Công ngh? n?n,Thi?t b? ?i?n,A001,B005,12610185,,,18:22.0
8/19/2020,BH1,L1,1- SP Công ngh? n?n,Máng ?èn,A001,B007,43970000,,,18:22.0
7/2/2022,BH2,L1,1- SP Công ngh? n?n,S?n ph?m LED n?n,A001,B001,2102811804,,,18:22.0
4/7/2022,BH1,L2,2- SP Ch?t l??ng cao,?èn LED tiên ti?n,A002,B004,79716000,,,18:22.0
2/2/2024,BH2,L1,1- SP Công ngh? n?n,"Chao, choá",A001,B012,37247500,,,18:22.0
7/6/2021,BH1,L1,1- SP Công ngh? n?n,Phích cao c?p,A001,B008,11703200,,,18:22.0
10/18/2023,BH1,L3,3- SP SMART,S?n ph?m LED Smart,A003,B006,819161286,,,18:22.0
1/26/2022,BH2,L1,1- SP Công ngh? n?n,Ballat ?èn Hu?nh quang,A001,B014,2840800,,,18:22.0
11/1/2024,BH1,L1,1- SP Công ngh? n?n,Máng ?èn,A001,B007,30318000,,,18:22.0
4/17/2024,BH1,L5,5- SP IOT,IoT,A005,B013,213888.889,,,18:22.0
8/9/2024,BH1,L1,1- SP Công ngh? n?n,Máng ?èn,A001,B007,48145000,,,18:22.0
12/18/2024,BH2,L1,1- SP Công ngh? n?n,"Chao, choá",A001,B012,9817200,,,18:22.0
12/1/2021,BH1,L1,1- SP Công ngh? n?n,Máng ?èn,A001,B007,42615000,,,18:22.0
6/22/2022,BH2,L1,1- SP Công ngh? n?n,S?n ph?m LED n?n,A001,B001,6148072692,,,18:22.0
9/6/2023,BH2,L2,2- SP Ch?t l??ng cao,S?n ph?m CTDA,A002,B002,30650400,,,18:22.0
1/6/2021,BH1,L1,1- SP Công ngh? n?n,Thi?t b? ?i?n,A001,B005,415700,,,18:22.0
8/5/2021,BH2,L3,3- SP SMART,S?n ph?m LED Smart,A003,B006,186753640,,,18:22.0
11/13/2021,BH2,L1,1- SP Công ngh? n?n,Phích cao c?p,A001,B008,183188896,,,18:22.0
8/11/2022,BH1,L2,2- SP Ch?t l??ng cao,?èn LED tiên ti?n,A002,B004,71230000,,,18:22.0
12/16/2020,BH1,L1,1- SP Công ngh? n?n,Phích cao c?p,A001,B008,801101930,,,18:22.0
2/1/2023,BH1,L1,1- SP Công ngh? n?n,Phích cao c?p,A001,B008,569364856,,,18:22.0
9/10/2020,BH1,L1,1- SP Công ngh? n?n,Thi?t b? ?i?n,A001,B005,25285000,,,18:22.0
3/7/2024,BH2,L1,1- SP Công ngh? n?n,Ballat ?èn Hu?nh quang,A001,B014,570000,,,18:22.0
4/16/2024,BH1,L1,1- SP Công ngh? n?n,"Chao, choá",A001,B012,4777100,,,18:22.0
8/24/2021,BH2,L1,1- SP Công ngh? n?n,"Chao, choá",A001,B012,4600000,,,18:22.0
12/18/2021,BH2,L1,1- SP Công ngh? n?n,Phích cao c?p,A001,B008,507451600,,,18:22.0
9/21/2021,BH1,L5,5- SP IOT,IoT,A005,B013,897600,,,18:22.0
12/15/2023,BH2,L3,3- SP SMART,S?n ph?m LED Smart,A003,B006,1392964848,,,18:22.0
11/25/2022,BH1,L1,1- SP Công ngh? n?n,"Chao, choá",A001,B012,72936656,,,18:22.0
11/19/2021,BH2,L1,1- SP Công ngh? n?n,Thi?t b? ?i?n,A001,B005,149232000,,,18:22.0
2/14/2022,BH2,L1,1- SP Công ngh? n?n,Phích ph? thông,A001,B009,833588900,,,18:22.0
3/7/2023,BH2,L1,1- SP Công ngh? n?n,Máng ?èn,A001,B007,250544000,,,18:22.0
9/14/2020,BH1,L1,1- SP Công ngh? n?n,Ru?t phích,A001,B011,429638400,,,18:22.0
6/11/2024,BH1,L3,3- SP SMART,Thi?t b? ?i?u khi?n,A003,B015,14991114.5,,,18:22.0
9/20/2023,BH1,L1,1- SP Công ngh? n?n,S?n ph?m LED n?n,A001,B001,6623681982,,,18:22.0
1/11/2021,BH2,L1,1- SP Công ngh? n?n,SP Khác,A001,B003,390000,,,18:22.0
7/4/2022,BH1,L3,3- SP SMART,S?n ph?m LED Smart,A003,B006,1951398907,,,18:22.0
3/31/2023,BH2,L1,1- SP Công ngh? n?n,Thi?t b? ?i?n,A001,B005,188015873,,,18:22.0
4/3/2024,BH2,L3,3- SP SMART,Thi?t b? ?i?u khi?n,A003,B015,2813000,,,18:22.0
7/30/2024,BH2,L5,5- SP IOT,IoT,A005,B013,183537300,,,18:22.0
2/8/2025,BH1,L5,5- SP IOT,IoT,A005,B013,25362000,,,18:22.0
9/5/2020,BH1,L1,1- SP Công ngh? n?n,Phích cao c?p,A001,B008,77530160,,,18:22.0
6/13/2022,BH2,L1,1- SP Công ngh? n?n,Ru?t phích,A001,B011,36665400,,,18:22.0
2/12/2025,BH1,L2,2- SP Ch?t l??ng cao,S?n ph?m CTDA,A002,B002,11884600,,,18:22.0
6/12/2024,BH2,L1,1- SP Công ngh? n?n,"Chao, choá",A001,B012,13863500,,,18:22.0
2/1/2024,BH1,L1,1- SP Công ngh? n?n,Ru?t phích,A001,B011,366561556.5,,,18:22.0
1/19/2023,BH2,L2,2- SP Ch?t l??ng cao,?èn LED tiên ti?n,A002,B004,5388000,,,18:22.0
10/24/2023,BH1,L3,3- SP SMART,S?n ph?m n?n t?ng,A003,B018,21360000,,,18:22.0
8/15/2024,BH1,L3,3- SP SMART,S?n ph?m LED Smart,A003,B006,240461400,,,18:22.0
2/20/2024,BH2,L1,1- SP Công ngh? n?n,Ballat ?èn Hu?nh quang,A001,B014,1710000,,,18:22.0
9/6/2023,BH1,L1,1- SP Công ngh? n?n,"Chao, choá",A001,B012,1641000,,,18:22.0
11/7/2020,BH1,L1,1- SP Công ngh? n?n,SP Khác,A001,B003,5614600,,,18:22.0
9/7/2022,BH2,L5,5- SP IOT,IoT,A005,B013,1834000,,,18:22.0
9/25/2020,BH1,L1,1- SP Công ngh? n?n,Máng ?èn,A001,B007,42428600,,,18:22.0
12/26/2022,BH2,L3,3- SP SMART,Thi?t b? ?i?n thông minh,A003,B020,12765000,,,18:22.0
1/12/2022,BH1,L2,2- SP Ch?t l??ng cao,S?n ph?m CTDA,A002,B002,147045040,,,18:22.0
6/24/2022,BH2,L3,3- SP SMART,Thi?t b? ?i?u khi?n,A003,B015,10359400,,,18:22.0
12/6/2023,BH2,L1,1- SP Công ngh? n?n,Máng ?èn,A001,B007,37380500,,,18:22.0
9/15/2024,BH2,L1,1- SP Công ngh? n?n,Phích ph? thông,A001,B009,108094800,,,18:22.0
9/15/2022,BH2,L1,1- SP Công ngh? n?n,Máng ?èn,A001,B007,38731000,,,18:22.0
7/22/2021,BH2,L1,1- SP Công ngh? n?n,Phích ph? thông,A001,B009,74462784,,,18:22.0
8/10/2021,BH2,L1,1- SP Công ngh? n?n,Ru?t phích,A001,B011,11310000,,,18:22.0
8/24/2021,BH1,L1,1- SP Công ngh? n?n,Máng ?èn,A001,B007,20958000,,,18:22.0
11/25/2024,BH1,L1,1- SP Công ngh? n?n,S?n ph?m LED n?n,A001,B001,9105955600,,,18:22.0
10/7/2024,BH1,L1,1- SP Công ngh? n?n,SP Khác,A001,B003,13360600,,,18:22.0
12/27/2022,BH2,L2,2- SP Ch?t l??ng cao,S?n ph?m CTDA,A002,B002,119264205,,,18:22.0
12/21/2024,BH2,L5,5- SP IOT,IoT,A005,B013,3634890,,,18:22.0
11/3/2022,BH2,L1,1- SP Công ngh? n?n,Phích cao c?p,A001,B008,127803500,,,18:22.0
2/17/2023,BH2,L2,2- SP Ch?t l??ng cao,S?n ph?m CTDA,A002,B002,212400,,,18:22.0
10/17/2020,BH1,L1,1- SP Công ngh? n?n,Ru?t phích,A001,B011,83819700,,,18:22.0
3/30/2021,BH2,L1,1- SP Công ngh? n?n,Thi?t b? ?i?n,A001,B005,313235000,,,18:22.0
12/24/2020,BH1,L1,1- SP Công ngh? n?n,SP Khác,A001,B003,148700,,,18:22.0
11/5/2021,BH2,L4,4- SP LOCAL,Local,A004,B019,8750000,,,18:22.0
4/24/2023,BH1,L1,1- SP Công ngh? n?n,S?n ph?m LED n?n,A001,B001,5405451300,,,18:22.0
10/20/2022,BH1,L1,1- SP Công ngh? n?n,SP Khác,A001,B003,0,,,18:22.0
2/5/2024,BH1,L1,1- SP Công ngh? n?n,S?n ph?m LED n?n,A001,B001,2084264822,,,18:22.0
9/20/2024,BH1,L1,1- SP Công ngh? n?n,Ru?t phích,A001,B011,162238200,,,18:22.0
6/20/2023,BH1,L3,3- SP SMART,Thi?t b? ?i?u khi?n,A003,B015,66907919,,,18:22.0
3/22/2023,BH1,L1,1- SP Công ngh? n?n,Ru?t phích,A001,B011,170127600,,,18:22.0
12/1/2023,BH1,L1,1- SP Công ngh? n?n,Phích cao c?p,A001,B008,131933893.4,,,18:22.0
4/5/2023,BH2,L1,1- SP Công ngh? n?n,Ballat ?èn Hu?nh quang,A001,B014,5420000,,,18:22.0
4/14/2021,BH1,L1,1- SP Công ngh? n?n,S?n ph?m LED n?n,A001,B001,4714221000,,,18:22.0
12/10/2024,BH1,L3,3- SP SMART,Thi?t b? ?i?n thông minh,A003,B020,11447955,,,18:22.0
6/8/2024,BH2,L1,1- SP Công ngh? n?n,Thi?t b? ?i?n,A001,B005,189489000,,,18:22.0
9/21/2021,BH1,L1,1- SP Công ngh? n?n,Phích ph? thông,A001,B009,130363260,,,18:22.0
1/8/2025,PXK,L1,1- SP Công ngh? n?n,S?n ph?m LED n?n,A001,B001,1486744740,,,18:22.0
12/5/2020,BH1,L1,1- SP Công ngh? n?n,Ru?t phích,A001,B011,50703600,,,18:22.0
10/17/2024,BH2,L3,3- SP SMART,S?n ph?m LED Smart,A003,B006,652688976,,,18:22.0
11/12/2020,BH1,L3,3- SP SMART,S?n ph?m LED Smart,A003,B006,409108624,,,18:22.0
10/16/2023,BH2,L1,1- SP Công ngh? n?n,Thi?t b? ?i?n,A001,B005,269983100,,,18:22.0
4/28/2023,BH1,L1,1- SP Công ngh? n?n,Thi?t b? ?i?n,A001,B005,7900000,,,18:22.0
2/22/2022,BH1,L1,1- SP Công ngh? n?n,"Chao, choá",A001,B012,13395200,,,18:22.0
1/3/2025,BH2,L2,2- SP Ch?t l??ng cao,?èn LED tiên ti?n,A002,B004,69481100,,,18:22.0
3/23/2022,BH2,L5,5- SP IOT,IoT,A005,B013,15250000,,,18:22.0
11/24/2020,BH1,L1,1- SP Công ngh? n?n,Máng ?èn,A001,B007,16373400,,,18:22.0
8/18/2021,BH1,L1,1- SP Công ngh? n?n,Thi?t b? ?i?n,A001,B005,3081600,,,18:22.0
8/8/2022,BH2,L1,1- SP Công ngh? n?n,Phích cao c?p,A001,B008,130946850,,,18:22.0
6/11/2020,BH1,L1,1- SP Công ngh? n?n,Ru?t phích,A001,B011,126208100,,,18:22.0
12/28/2023,BH1,L1,1- SP Công ngh? n?n,S?n ph?m LED n?n,A001,B001,5579259878,,,18:22.0
7/14/2023,BH1,L1,1- SP Công ngh? n?n,S?n ph?m LED n?n,A001,B001,1606635500,,,18:22.0
6/3/2022,PXK,L2,2- SP Ch?t l??ng cao,S?n ph?m CTDA,A002,B002,1992000,,,18:22.0
12/7/2020,BH2,L1,1- SP Công ngh? n?n,S?n ph?m LED n?n,A001,B001,341215100,,,18:22.0
6/19/2022,BH1,L3,3- SP SMART,S?n ph?m LED Smart,A003,B006,978850106,,,18:22.0
9/17/2024,PXK,L1,1- SP Công ngh? n?n,S?n ph?m LED n?n,A001,B001,330747688.8,,,18:22.0
12/31/2020,BH1,L1,1- SP Công ngh? n?n,"Chao, choá",A001,B012,8540000,,,18:22.0
11/15/2021,BH2,L1,1- SP Công ngh? n?n,Phích ph? thông,A001,B009,1072081400,,,18:22.0
10/21/2024,BH1,L1,1- SP Công ngh? n?n,"Chao, choá",A001,B012,7584000,,,18:22.0
12/26/2020,PXK,L2,2- SP Ch?t l??ng cao,SP LED G20,A002,B016,1172460000,,,18:22.0
8/2/2024,BH1,L1,1- SP Công ngh? n?n,Phích ph? thông,A001,B009,46548278,,,18:22.0
3/28/2023,BH2,L1,1- SP Công ngh? n?n,Máng ?èn,A001,B007,69613800,,,18:22.0
4/9/2021,BH2,L1,1- SP Công ngh? n?n,Phích ph? thông,A001,B009,153882800,,,18:22.0
10/3/2024,BH1,L1,1- SP Công ngh? n?n,SP Khác,A001,B003,586800,,,18:22.0
1/18/2021,BH1,L5,5- SP IOT,IoT,A005,B013,78713350,,,18:22.0
9/15/2021,PXK,L2,2- SP Ch?t l??ng cao,?èn LED tiên ti?n,A002,B004,2464161818,,,18:22.0
12/15/2020,BH2,L1,1- SP Công ngh? n?n,Máng ?èn,A001,B007,6156000,,,18:22.0
6/13/2022,BH1,L1,1- SP Công ngh? n?n,Phích cao c?p,A001,B008,52189200,,,18:22.0
8/26/2021,BH2,L2,2- SP Ch?t l??ng cao,S?n ph?m CTDA,A002,B002,125443200,,,18:22.0
1/4/2024,BH1,L1,1- SP Công ngh? n?n,SP Khác,A001,B003,2310000,,,18:22.0
9/28/2020,BH1,L1,1- SP Công ngh? n?n,Thi?t b? ?i?n,A001,B005,46769000,,,18:22.0
5/18/2021,BH2,L5,5- SP IOT,IoT,A005,B013,432000,,,18:22.0
7/15/2020,BH1,L1,1- SP Công ngh? n?n,Phích ph? thông,A001,B009,61399100,,,18:22.0
9/30/2023,BH1,L2,2- SP Ch?t l??ng cao,?èn LED tiên ti?n,A002,B004,166638200,,,18:22.0
5/23/2023,PXK,L1,1- SP Công ngh? n?n,Phích cao c?p,A001,B008,801355334.4,,,18:22.0
7/29/2022,BH2,L1,1- SP Công ngh? n?n,Phích ph? thông,A001,B009,257392800,,,18:22.0
12/27/2024,BH1,L1,1- SP Công ngh? n?n,Ballat ?èn Hu?nh quang,A001,B014,342000,,,18:22.0
11/22/2023,BH2,L3,3- SP SMART,Thi?t b? ?i?n thông minh,A003,B020,6995000,,,18:22.0
8/3/2022,BH2,L3,3- SP SMART,S?n ph?m LED Smart,A003,B006,655524900,,,18:22.0
10/28/2024,PXK,L2,2- SP Ch?t l??ng cao,SP LED G20,A002,B016,690323959.8,,,18:22.0
11/22/2023,BH2,L2,2- SP Ch?t l??ng cao,?èn LED tiên ti?n,A002,B004,672119830,,,18:22.0
3/31/2021,BH1,L1,1- SP Công ngh? n?n,S?n ph?m LED n?n,A001,B001,2491762900,,,18:22.0
11/24/2022,BH2,L2,2- SP Ch?t l??ng cao,?èn LED tiên ti?n,A002,B004,124968305,,,18:22.0
6/24/2024,BH2,L3,3- SP SMART,Thi?t b? ?i?u khi?n,A003,B015,65574600,,,18:22.0
3/22/2021,BH2,L3,3- SP SMART,S?n ph?m LED Smart,A003,B006,222602290,,,18:22.0
9/8/2021,BH1,L2,2- SP Ch?t l??ng cao,?èn LED tiên ti?n,A002,B004,59675000,,,18:22.0
8/11/2021,BH1,L1,1- SP Công ngh? n?n,SP Khác,A001,B003,1155000,,,18:22.0
11/12/2020,PXK,L2,2- SP Ch?t l??ng cao,SP LED G20,A002,B016,210119000,,,18:22.0
10/29/2021,BH1,L1,1- SP Công ngh? n?n,S?n ph?m LED n?n,A001,B001,4130615735,,,18:22.0
9/5/2023,BH2,L5,5- SP IOT,IoT,A005,B013,28452776,,,18:22.0
3/10/2023,BH2,L1,1- SP Công ngh? n?n,Ru?t phích,A001,B011,4470000,,,18:22.0
10/14/2022,BH1,L1,1- SP Công ngh? n?n,Phích ph? thông,A001,B009,470310820,,,18:22.0
1/6/2025,BH2,L3,3- SP SMART,S?n ph?m n?n t?ng,A003,B018,272492000,,,18:22.0
7/2/2024,BH2,L2,2- SP Ch?t l??ng cao,Phích th? hi?n nhi?t ??,A002,B010,200000,,,18:22.0
1/12/2024,BH1,L2,2- SP Ch?t l??ng cao,S?n ph?m CTDA,A002,B002,3276000,,,18:22.0
11/20/2023,BH1,L1,1- SP Công ngh? n?n,Phích ph? thông,A001,B009,320225638,,,18:22.0
3/30/2024,BH2,L3,3- SP SMART,Thi?t b? ?i?n thông minh,A003,B020,11770000,,,18:22.0
9/11/2023,BH1,L2,2- SP Ch?t l??ng cao,?èn LED tiên ti?n,A002,B004,184355773,,,18:22.0
8/24/2023,PXK,L1,1- SP Công ngh? n?n,Phích cao c?p,A001,B008,696495600,,,18:22.0
10/27/2022,BH1,L1,1- SP Công ngh? n?n,Máng ?èn,A001,B007,35711000,,,18:22.0
11/1/2023,BH1,L1,1- SP Công ngh? n?n,Phích ph? thông,A001,B009,155205990,,,18:22.0
9/13/2024,BH1,L2,2- SP Ch?t l??ng cao,S?n ph?m CTDA,A002,B002,108629100,,,18:22.0
10/31/2021,BH1,L1,1- SP Công ngh? n?n,"Chao, choá",A001,B012,9060000,,,18:22.0
3/25/2024,BH1,L1,1- SP Công ngh? n?n,SP Khác,A001,B003,10057500,,,18:22.0
3/8/2021,BH2,L1,1- SP Công ngh? n?n,S?n ph?m LED n?n,A001,B001,5110377940,,,18:22.0
9/14/2020,BH1,L3,3- SP SMART,Thi?t b? ?i?u khi?n,A003,B015,2000000,,,18:22.0
10/24/2022,BH1,L1,1- SP Công ngh? n?n,"Chao, choá",A001,B012,2138880,,,18:22.0
7/10/2024,BH1,L1,1- SP Công ngh? n?n,Ru?t phích,A001,B011,8419810,,,18:22.0
12/1/2023,BH1,L3,3- SP SMART,S?n ph?m LED Smart,A003,B006,307005758.9,,,18:22.0
8/2/2024,BH1,L1,1- SP Công ngh? n?n,Ballat ?èn Hu?nh quang,A001,B014,1986000,,,18:22.0
12/11/2023,BH1,L1,1- SP Công ngh? n?n,S?n ph?m LED n?n,A001,B001,7640755920,,,18:22.0
6/25/2020,BH1,L3,3- SP SMART,S?n ph?m LED Smart,A003,B006,333852140,,,18:22.0
11/14/2020,BH1,L1,1- SP Công ngh? n?n,Phích ph? thông,A001,B009,384669060,,,18:22.0
5/22/2024,BH2,L1,1- SP Công ngh? n?n,Máng ?èn,A001,B007,6855000,,,18:22.0
7/13/2021,BH1,L2,2- SP Ch?t l??ng cao,?èn LED tiên ti?n,A002,B004,115528000,,,18:22.0
8/21/2024,BH1,L1,1- SP Công ngh? n?n,Máng ?èn,A001,B007,6300000,,,18:22.0
3/5/2023,BH1,L1,1- SP Công ngh? n?n,Phích ph? thông,A001,B009,257952600,,,18:22.0
5/6/2021,BH1,L1,1- SP Công ngh? n?n,Máng ?èn,A001,B007,177924000,,,18:22.0
11/10/2021,BH1,L3,3- SP SMART,Thi?t b? ?i?n thông minh,A003,B020,6700000,,,18:22.0
12/22/2022,BH1,L1,1- SP Công ngh? n?n,"Chao, choá",A001,B012,103967003.1,,,18:22.0
7/30/2022,BH2,L1,1- SP Công ngh? n?n,Phích cao c?p,A001,B008,132653814,,,18:22.0
8/1/2022,BH2,L2,2- SP Ch?t l??ng cao,?èn LED tiên ti?n,A002,B004,140388475,,,18:22.0
6/5/2021,BH1,L1,1- SP Công ngh? n?n,Ballat ?èn Hu?nh quang,A001,B014,1878000,,,18:22.0
8/2/2022,BH1,L1,1- SP Công ngh? n?n,Phích cao c?p,A001,B008,154273800,,,18:22.0
6/26/2021,BH1,L1,1- SP Công ngh? n?n,Thi?t b? ?i?n,A001,B005,7229500,,,18:22.0
12/8/2022,BH1,L1,1- SP Công ngh? n?n,Ru?t phích,A001,B011,172741116,,,18:22.0
11/11/2022,BH1,L5,5- SP IOT,IoT,A005,B013,8123000,,,18:22.0
3/4/2021,BH1,L1,1- SP Công ngh? n?n,Phích ph? thông,A001,B009,1034868100,,,18:22.0
11/13/2021,BH1,L1,1- SP Công ngh? n?n,"Chao, choá",A001,B012,21333250,,,18:22.0
12/31/2020,BH2,L2,2- SP Ch?t l??ng cao,?èn LED tiên ti?n,A002,B004,53855000,,,18:22.0
10/18/2023,BH2,L5,5- SP IOT,IoT,A005,B013,15979610,,,18:22.0
1/26/2024,BH1,L1,1- SP Công ngh? n?n,SP Khác,A001,B003,598000,,,18:22.0
10/7/2023,BH2,L1,1- SP Công ngh? n?n,SP Khác,A001,B003,6656260,,,18:22.0
1/9/2024,BH2,L1,1- SP Công ngh? n?n,Phích cao c?p,A001,B008,228096550,,,18:22.0
11/1/2022,BH1,L1,1- SP Công ngh? n?n,Phích ph? thông,A001,B009,447618100,,,18:22.0
10/30/2023,BH1,L1,1- SP Công ngh? n?n,Phích cao c?p,A001,B008,255628578,,,18:22.0
9/29/2023,BH2,L1,1- SP Công ngh? n?n,Phích cao c?p,A001,B008,432604340,,,18:22.0
4/11/2024,BH2,L1,1- SP Công ngh? n?n,Phích ph? thông,A001,B009,554795920,,,18:22.0
1/28/2021,BH1,L1,1- SP Công ngh? n?n,Thi?t b? ?i?n,A001,B005,22408000,,,18:22.0
10/7/2022,BH2,L3,3- SP SMART,S?n ph?m LED Smart,A003,B006,865031100,,,18:22.0
2/25/2022,BH1,L2,2- SP Ch?t l??ng cao,?èn LED tiên ti?n,A002,B004,61739120,,,18:22.0
12/31/2024,BH2,L2,2- SP Ch?t l??ng cao,?èn LED tiên ti?n,A002,B004,3540064215,,,18:22.0
5/16/2021,BH2,L1,1- SP Công ngh? n?n,SP Khác,A001,B003,1972000,,,18:22.0
1/15/2022,BH2,L3,3- SP SMART,Thi?t b? ?i?u khi?n,A003,B015,26535000,,,18:22.0
10/30/2024,BH2,L1,1- SP Công ngh? n?n,Ballat ?èn Hu?nh quang,A001,B014,570000,,,18:22.0
5/10/2021,BH2,L1,1- SP Công ngh? n?n,Thi?t b? ?i?n,A001,B005,60569000,,,18:22.0
8/29/2022,BH2,L3,3- SP SMART,Thi?t b? ?i?n thông minh,A003,B020,9202592,,,18:22.0
6/13/2022,BH1,L2,2- SP Ch?t l??ng cao,?èn LED tiên ti?n,A002,B004,564148000,,,18:22.0
